id,exercise_id,score,user_id
5181,100,0.00000000,89
5182,127,0.00000000,89
5183,109,0.00000000,89
5184,110,0.00000000,89
5185,111,0.00000000,89
5186,112,0.00000000,89
5187,113,0.00000000,89
5188,114,0.00000000,89
5189,115,0.00000000,89
5190,116,0.00000000,89
5191,117,0.00000000,89
5192,118,0.00000000,89
5193,132,0.00000000,89
5194,101,0.00000000,89
5195,102,0.00000000,89
5196,103,0.00000000,89
5197,104,0.00000000,89
5198,105,0.00000000,89
5199,106,0.00000000,89
5200,107,0.00000000,89
5201,108,0.00000000,89
5202,129,0.00000000,89
5203,131,0.00000000,89
5204,101,0.00000000,89
5205,102,0.00000000,89
5206,103,0.00000000,89
5207,119,0.00000000,89
5208,120,0.00000000,89
5209,121,0.00000000,89
5210,126,0.00000000,89
5211,83,0.00000000,89
5212,81,0.00000000,89
5213,101,0.00000000,89
5214,102,0.00000000,89
5215,103,0.00000000,89
5216,104,0.00000000,89
28272,41,91.05359727,840
5217,105,0.00000000,89
5218,105,0.00000000,89
5219,107,0.00000000,89
5220,108,0.00000000,89
5221,119,0.00000000,89
5222,119,0.00000000,89
5223,120,0.00000000,89
5224,109,0.00000000,89
5225,110,0.00000000,89
5226,110,0.00000000,89
5227,111,0.00000000,89
5228,112,0.00000000,89
5229,112,0.00000000,89
5230,113,0.00000000,89
5231,114,0.00000000,89
5232,114,0.00000000,89
5233,114,0.00000000,89
5234,122,0.00000000,89
5235,122,0.00000000,89
5236,124,0.00000000,89
5237,125,0.00000000,89
5238,126,0.00000000,89
5239,126,0.00000000,89
5240,123,0.00000000,89
5241,123,0.00000000,89
5242,123,0.00000000,89
5243,81,0.00000000,89
5244,82,0.00000000,89
5245,85,0.00000000,89
5246,104,0.00000000,89
5247,106,0.00000000,89
5248,106,0.00000000,89
5249,101,0.00000000,89
5250,101,0.00000000,89
5251,101,0.00000000,89
5252,101,0.00000000,89
5253,101,0.00000000,89
5254,101,0.00000000,89
5255,101,0.00000000,89
5256,101,0.00000000,89
5257,101,0.00000000,89
5258,102,0.00000000,89
5259,102,0.00000000,89
5260,102,0.00000000,89
5261,102,0.00000000,89
5262,102,0.00000000,89
5263,101,0.00000000,89
28273,41,93.64720000,840
5264,101,0.00000000,89
5265,101,0.00000000,89
5266,101,0.00000000,89
5267,101,0.00000000,89
5268,101,0.00000000,89
5269,103,0.00000000,89
5270,103,0.00000000,89
5271,103,0.00000000,89
5272,103,0.00000000,89
5273,103,0.00000000,89
5274,103,0.00000000,89
5275,104,0.00000000,89
5276,104,0.00000000,89
5277,104,0.00000000,89
5278,104,0.00000000,89
5279,104,0.00000000,89
5280,104,0.00000000,89
5281,104,0.00000000,89
5282,104,0.00000000,89
5283,104,0.00000000,89
5284,104,0.00000000,89
5285,105,0.00000000,89
5286,105,0.00000000,89
5287,105,0.00000000,89
5288,105,0.00000000,89
5289,105,0.00000000,89
5290,105,0.00000000,89
5291,105,0.00000000,89
5292,105,0.00000000,89
5293,105,0.00000000,89
5294,105,0.00000000,89
5295,106,0.00000000,89
5296,106,0.00000000,89
5297,106,0.00000000,89
5298,106,0.00000000,89
5299,106,0.00000000,89
5300,101,0.00000000,89
5301,101,0.00000000,89
5302,101,0.00000000,89
5303,102,0.00000000,89
5304,103,0.00000000,89
5305,104,0.00000000,89
5306,105,0.00000000,89
5307,105,0.00000000,89
5308,107,0.00000000,89
5309,108,0.00000000,89
5310,108,0.00000000,89
5311,119,0.00000000,89
5312,120,0.00000000,89
5313,121,0.00000000,89
5314,121,0.00000000,89
5315,122,0.00000000,89
5316,122,0.00000000,89
5317,123,0.00000000,89
5318,126,0.00000000,89
5319,126,0.00000000,89
5320,132,0.00000000,89
5321,118,0.00000000,89
5322,117,0.00000000,89
5323,123,0.00000000,89
5324,126,0.00000000,89
5325,126,0.00000000,89
5326,84,0.00000000,89
5327,129,0.00000000,89
5328,130,0.00000000,89
5329,130,0.00000000,89
5330,131,0.00000000,89
5331,123,0.00000000,89
5332,123,0.00000000,89
5333,126,0.00000000,89
5334,106,0.00000000,89
5335,106,0.00000000,89
5336,106,0.00000000,89
5337,106,0.00000000,89
5338,106,0.00000000,89
5339,107,0.00000000,89
5340,107,0.00000000,89
5341,107,0.00000000,89
5342,108,0.00000000,89
5343,108,0.00000000,89
5344,108,0.00000000,89
5345,108,0.00000000,89
5346,108,0.00000000,89
5347,108,0.00000000,89
5348,108,0.00000000,89
5349,108,0.00000000,89
5350,108,0.00000000,89
5351,108,0.00000000,89
5352,108,0.00000000,89
5353,108,0.00000000,89
5354,108,0.00000000,89
5355,108,0.00000000,89
5356,108,0.00000000,89
5357,108,0.00000000,89
28274,41,86.20340000,840
5358,108,0.00000000,89
5359,108,0.00000000,89
5360,108,0.00000000,89
5361,108,0.00000000,89
5362,108,0.00000000,89
5363,108,0.00000000,89
5364,108,0.00000000,89
5365,108,0.00000000,89
5366,108,0.00000000,89
5367,108,0.00000000,89
5368,108,0.00000000,89
5369,108,0.00000000,89
5370,106,0.00000000,89
5371,106,0.00000000,89
5372,101,0.00000000,89
5373,103,0.00000000,89
5374,101,0.00000000,89
5375,101,0.00000000,89
5376,102,0.00000000,89
5377,102,0.00000000,89
5378,102,0.00000000,89
5379,103,0.00000000,89
5380,103,0.00000000,89
5381,104,0.00000000,89
5382,104,0.00000000,89
5383,105,0.00000000,89
5384,105,0.00000000,89
5385,106,0.00000000,89
5386,106,0.00000000,89
5387,107,0.00000000,89
5388,107,0.00000000,89
5389,108,0.00000000,89
5390,108,0.00000000,89
5391,108,0.00000000,89
5392,108,0.00000000,89
5393,108,0.00000000,89
5394,108,0.00000000,89
5395,108,0.00000000,89
5396,108,0.00000000,89
5397,108,0.00000000,89
5398,108,0.00000000,89
5399,108,0.00000000,89
5400,108,0.00000000,89
5401,108,0.00000000,89
5402,108,0.00000000,89
5403,108,0.00000000,89
5404,108,0.00000000,89
5405,108,0.00000000,89
5406,108,0.00000000,89
5407,108,0.00000000,89
5408,108,0.00000000,89
5409,106,0.00000000,89
5410,106,0.00000000,89
5411,106,0.00000000,89
5412,106,0.00000000,89
5413,106,0.00000000,89
5414,106,0.00000000,89
5415,106,0.00000000,89
5416,108,0.00000000,89
5417,106,0.00000000,89
5418,120,0.00000000,89
5419,120,0.00000000,89
5420,120,0.00000000,89
5421,120,0.00000000,89
5422,120,0.00000000,89
5423,119,0.00000000,89
5424,119,0.00000000,89
5425,121,0.00000000,89
5426,121,0.00000000,89
5427,108,0.00000000,89
5428,108,0.00000000,89
5429,108,0.00000000,89
5430,108,0.00000000,89
5431,108,0.00000000,89
5432,108,0.00000000,89
5433,108,0.00000000,89
5434,108,0.00000000,89
5435,108,0.00000000,89
5436,108,0.00000000,89
5437,106,0.00000000,89
5438,105,0.00000000,89
5439,106,0.00000000,89
5440,106,0.00000000,89
5441,106,0.00000000,89
5442,106,0.00000000,89
5443,106,0.00000000,89
5444,106,0.00000000,89
5445,106,0.00000000,89
5446,106,0.00000000,89
5447,106,0.00000000,89
5448,106,0.00000000,89
5449,106,0.00000000,89
5450,121,0.00000000,89
5451,121,0.00000000,89
5452,121,0.00000000,89
5453,121,0.00000000,89
5454,121,0.00000000,89
5455,121,0.00000000,89
5456,121,0.00000000,89
5457,121,0.00000000,89
5458,121,0.00000000,89
5459,121,0.00000000,89
5460,121,0.00000000,89
5461,121,0.00000000,89
5462,121,0.00000000,89
5463,121,0.00000000,89
5464,121,0.00000000,89
5465,121,0.00000000,89
5466,121,0.00000000,89
5467,105,0.00000000,89
5468,106,0.00000000,89
5469,108,0.00000000,89
5470,121,0.00000000,89
5471,122,0.00000000,89
5472,122,0.00000000,89
5473,122,0.00000000,89
5474,122,0.00000000,89
5475,122,0.00000000,89
5476,122,0.00000000,89
5477,122,0.00000000,89
5478,122,0.00000000,89
5479,122,0.00000000,89
5480,122,0.00000000,89
5481,122,0.00000000,89
5482,122,0.00000000,89
5483,122,0.00000000,89
5484,122,0.00000000,89
5485,122,0.00000000,89
5486,122,0.00000000,89
5487,122,0.00000000,89
5488,122,0.00000000,89
5489,122,0.00000000,89
5490,122,0.00000000,89
5491,123,0.00000000,89
5492,123,0.00000000,89
5493,123,0.00000000,89
5494,123,0.00000000,89
5495,123,0.00000000,89
5496,123,0.00000000,89
5497,123,0.00000000,89
5498,123,0.00000000,89
5499,123,0.00000000,89
5500,123,0.00000000,89
5501,123,0.00000000,89
5502,123,0.00000000,89
5503,123,0.00000000,89
5504,123,0.00000000,89
5505,123,0.00000000,89
5506,109,0.00000000,89
5507,109,0.00000000,89
5508,109,0.00000000,89
5509,110,0.00000000,89
5510,110,0.00000000,89
5511,111,0.00000000,89
5512,111,0.00000000,89
5513,111,0.00000000,89
5514,112,0.00000000,89
5515,112,0.00000000,89
5516,113,0.00000000,89
5517,113,0.00000000,89
5518,113,0.00000000,89
5519,114,0.00000000,89
5520,114,0.00000000,89
5521,114,0.00000000,89
5522,114,0.00000000,89
5523,114,0.00000000,89
5524,114,0.00000000,89
5525,115,0.00000000,89
5526,115,0.00000000,89
5527,115,0.00000000,89
5528,116,0.00000000,89
5529,116,0.00000000,89
5530,116,0.00000000,89
5531,117,0.00000000,89
5532,117,0.00000000,89
5533,121,0.00000000,89
5534,122,0.00000000,89
5535,123,0.00000000,89
5536,123,0.00000000,89
5537,123,0.00000000,89
5538,123,0.00000000,89
5539,123,0.00000000,89
5540,123,0.00000000,89
5541,123,0.00000000,89
5542,123,0.00000000,89
5543,123,0.00000000,89
5544,123,0.00000000,89
5545,123,0.00000000,89
5546,124,0.00000000,89
5547,124,0.00000000,89
5548,124,0.00000000,89
5549,124,0.00000000,89
5550,124,0.00000000,89
5551,124,0.00000000,89
5552,124,0.00000000,89
5553,124,0.00000000,89
5554,124,0.00000000,89
5555,124,0.00000000,89
5556,124,0.00000000,89
5557,124,0.00000000,89
5558,124,0.00000000,89
5559,124,0.00000000,89
5560,125,0.00000000,89
5561,125,0.00000000,89
5562,125,0.00000000,89
5563,125,0.00000000,89
5564,125,0.00000000,89
5565,125,0.00000000,89
5566,125,0.00000000,89
5567,125,0.00000000,89
5568,125,0.00000000,89
5569,125,0.00000000,89
5570,124,0.00000000,89
5571,124,0.00000000,89
5572,124,0.00000000,89
5573,124,0.00000000,89
5574,124,0.00000000,89
5575,124,0.00000000,89
5576,124,0.00000000,89
5577,124,0.00000000,89
5578,124,0.00000000,89
5579,124,0.00000000,89
5580,125,0.00000000,89
5581,125,0.00000000,89
5582,125,0.00000000,89
5583,125,0.00000000,89
5584,125,0.00000000,89
5585,125,0.00000000,89
5586,106,0.00000000,89
5587,106,0.00000000,89
5588,106,0.00000000,89
5589,106,0.00000000,89
5590,106,0.00000000,89
5591,106,0.00000000,89
5592,106,0.00000000,89
5593,106,0.00000000,89
5594,106,0.00000000,89
5595,106,0.00000000,89
5596,108,0.00000000,89
5597,108,0.00000000,89
5598,108,0.00000000,89
5599,108,0.00000000,89
5600,108,0.00000000,89
5601,108,0.00000000,89
5602,108,0.00000000,89
5603,108,0.00000000,89
5604,108,0.00000000,89
5605,108,0.00000000,89
5606,123,0.00000000,89
5607,123,0.00000000,89
5608,123,0.00000000,89
5609,123,0.00000000,89
5610,123,0.00000000,89
5611,123,0.00000000,89
5612,123,0.00000000,89
5613,123,0.00000000,89
5614,123,0.00000000,89
5615,132,0.00000000,89
5616,119,0.00000000,89
5617,120,0.00000000,89
5618,120,0.00000000,89
5619,120,0.00000000,89
5620,121,0.00000000,89
5621,121,0.00000000,89
5622,122,0.00000000,89
5623,122,0.00000000,89
5624,118,0.00000000,89
5625,117,0.00000000,89
5626,117,0.00000000,89
5627,117,0.00000000,89
5628,118,0.00000000,89
5629,118,0.00000000,89
5630,132,0.00000000,89
5631,132,0.00000000,89
5632,132,0.00000000,89
5633,108,0.00000000,89
5634,108,0.00000000,89
5635,108,0.00000000,89
5636,108,0.00000000,89
5637,108,0.00000000,89
5638,108,0.00000000,89
5639,108,0.00000000,89
5640,106,0.00000000,89
5641,106,0.00000000,89
5642,106,0.00000000,89
5643,106,0.00000000,89
5644,106,0.00000000,89
5645,106,0.00000000,89
5646,106,0.00000000,89
5647,106,0.00000000,89
5648,106,0.00000000,89
5649,106,0.00000000,89
5650,108,0.00000000,89
5651,108,0.00000000,89
5652,108,0.00000000,89
5653,132,0.00000000,89
5654,132,0.00000000,89
5655,132,0.00000000,89
5656,132,0.00000000,89
5657,132,0.00000000,89
5658,132,0.00000000,89
5659,132,0.00000000,89
5660,132,0.00000000,89
5661,132,0.00000000,89
5662,132,0.00000000,89
5663,132,0.00000000,89
5664,132,0.00000000,89
5665,123,0.00000000,89
5666,132,0.00000000,89
5667,132,0.00000000,89
5668,132,0.00000000,89
5669,132,0.00000000,89
5670,132,0.00000000,89
5671,132,0.00000000,89
5672,132,0.00000000,89
5673,132,0.00000000,89
5674,116,0.00000000,89
5675,115,0.00000000,89
5676,115,0.00000000,89
5677,115,0.00000000,89
5678,115,0.00000000,89
5679,115,0.00000000,89
5680,115,0.00000000,89
5681,115,0.00000000,89
5682,115,0.00000000,89
5683,115,0.00000000,89
5684,115,0.00000000,89
5685,115,0.00000000,89
5686,115,0.00000000,89
5687,115,0.00000000,89
5688,115,0.00000000,89
5689,115,0.00000000,89
5690,115,0.00000000,89
5691,115,0.00000000,89
5692,116,0.00000000,89
5693,116,0.00000000,89
5694,116,0.00000000,89
5695,116,0.00000000,89
5696,108,0.00000000,89
5697,108,0.00000000,89
5698,108,0.00000000,89
5699,106,0.00000000,89
5700,106,0.00000000,89
5701,123,0.00000000,89
5702,111,0.00000000,89
5703,110,0.00000000,89
5704,110,0.00000000,89
5705,110,0.00000000,89
5706,110,0.00000000,89
5707,110,0.00000000,89
5708,110,0.00000000,89
5709,110,0.00000000,89
5710,110,0.00000000,89
5711,110,0.00000000,89
5712,110,0.00000000,89
5713,110,0.00000000,89
5714,110,0.00000000,89
5715,110,0.00000000,89
5716,113,0.00000000,89
5717,113,0.00000000,89
5718,113,0.00000000,89
5719,113,0.00000000,89
5720,113,0.00000000,89
5721,112,0.00000000,89
5722,113,0.00000000,89
5723,113,0.00000000,89
5724,113,0.00000000,89
5725,113,0.00000000,89
5726,113,0.00000000,89
5727,114,0.00000000,89
5728,114,0.00000000,89
5729,114,0.00000000,89
5730,114,0.00000000,89
5731,114,0.00000000,89
5732,114,0.00000000,89
5733,114,0.00000000,89
5734,114,0.00000000,89
5735,114,0.00000000,89
5736,114,0.00000000,89
5737,114,0.00000000,89
5738,114,0.00000000,89
5739,114,0.00000000,89
5740,114,0.00000000,89
5741,114,0.00000000,89
5742,132,0.00000000,89
5743,118,0.00000000,89
5744,118,0.00000000,89
5745,116,0.00000000,89
5746,116,0.00000000,89
5747,115,0.00000000,89
5748,84,0.00000000,33
5749,131,0.00000000,33
5750,101,0.00000000,33
5751,120,0.00000000,33
5752,109,0.00000000,90
5753,109,0.00000000,90
5754,109,0.00000000,90
5755,117,0.00000000,91
5756,117,0.00000000,91
5757,117,0.00000000,91
5758,117,0.00000000,91
5759,117,0.00000000,91
5760,117,0.00000000,91
5761,117,0.00000000,91
5762,117,0.00000000,91
5763,117,0.00000000,91
5764,117,0.00000000,91
5765,115,0.00000000,91
5766,116,0.00000000,91
5767,116,0.00000000,91
5768,118,0.00000000,91
5769,132,0.00000000,91
5770,132,0.00000000,91
5771,132,0.00000000,91
5772,98,0.00000000,92
5773,99,0.00000000,92
5774,99,0.00000000,92
5775,100,0.00000000,92
5776,100,0.00000000,92
5777,127,0.00000000,92
5778,127,0.00000000,92
5779,109,0.00000000,92
5780,109,0.00000000,92
28275,41,97.71670000,840
5781,110,0.00000000,92
5782,110,0.00000000,92
5783,111,0.00000000,92
5784,101,0.00000000,92
5785,101,0.00000000,92
5786,102,0.00000000,92
5787,103,0.00000000,92
5788,102,0.00000000,92
5789,102,0.00000000,92
5790,101,0.00000000,92
5791,109,0.00000000,92
5792,110,0.00000000,92
5793,110,0.00000000,92
5794,111,0.00000000,92
5795,111,0.00000000,92
5796,111,0.00000000,92
5797,112,0.00000000,92
5798,113,0.00000000,92
5799,114,0.00000000,92
5800,114,0.00000000,92
5801,114,0.00000000,92
5802,114,0.00000000,92
5803,104,0.00000000,92
5804,104,0.00000000,92
5805,107,0.00000000,92
5806,108,0.00000000,92
5807,101,0.00000000,93
5808,101,0.00000000,93
5809,101,0.00000000,93
5810,102,0.00000000,93
5811,102,0.00000000,93
5812,102,0.00000000,93
5813,102,0.00000000,93
5814,102,0.00000000,93
5815,101,0.00000000,93
5816,102,0.00000000,93
5817,102,0.00000000,93
5818,101,0.00000000,93
5819,101,0.00000000,93
5820,101,0.00000000,93
5821,101,0.00000000,93
5822,101,0.00000000,93
5823,101,0.00000000,93
5824,101,0.00000000,93
5825,101,0.00000000,93
5826,101,0.00000000,93
5827,101,0.00000000,93
5828,103,0.00000000,93
5829,98,0.00000000,93
5830,98,0.00000000,93
5831,99,0.00000000,93
5832,100,0.00000000,93
5833,100,0.00000000,93
5834,100,0.00000000,93
5835,127,0.00000000,93
5836,100,0.00000000,93
5837,109,0.00000000,93
5838,109,0.00000000,93
5839,109,0.00000000,93
5840,109,0.00000000,93
5841,109,0.00000000,93
5842,109,0.00000000,93
5843,110,0.00000000,93
5844,111,0.00000000,93
5845,112,0.00000000,93
5846,109,0.00000000,93
5847,110,0.00000000,93
5848,111,0.00000000,93
5849,111,0.00000000,93
5850,98,0.00000000,94
5851,99,0.00000000,94
5852,100,0.00000000,94
5853,100,0.00000000,94
5854,100,0.00000000,94
5855,127,0.00000000,94
5856,127,0.00000000,94
5857,109,0.00000000,94
5858,109,0.00000000,94
5859,109,0.00000000,94
5860,110,0.00000000,94
5861,110,0.00000000,94
5862,110,0.00000000,94
5863,110,0.00000000,94
5864,121,0.00000000,93
5865,98,0.00000000,95
5866,99,0.00000000,95
5867,109,0.00000000,95
5868,109,0.00000000,95
5869,109,0.00000000,95
5870,110,0.00000000,95
5871,109,0.00000000,95
5872,112,0.00000000,95
5873,121,0.00000000,93
5874,109,0.00000000,93
5875,109,0.00000000,93
5876,112,0.00000000,93
5877,112,0.00000000,93
5878,112,0.00000000,93
5879,113,0.00000000,93
5880,113,0.00000000,93
5881,113,0.00000000,93
5882,104,0.00000000,93
5883,104,0.00000000,93
5884,119,0.00000000,93
5885,119,0.00000000,93
5886,120,0.00000000,93
5887,120,0.00000000,93
5888,120,0.00000000,93
5889,121,0.00000000,93
5890,121,0.00000000,93
5891,121,0.00000000,93
5892,126,0.00000000,93
5893,115,0.00000000,93
5894,129,0.00000000,95
5895,130,0.00000000,95
5896,131,0.00000000,95
5897,115,0.00000000,95
5898,115,0.00000000,95
5899,81,0.00000000,95
5900,82,0.00000000,95
5901,83,0.00000000,95
5902,84,0.00000000,95
5903,85,0.00000000,95
5904,115,0.00000000,95
5905,115,0.00000000,95
5906,116,0.00000000,95
5907,116,0.00000000,95
5908,115,0.00000000,95
5909,116,0.00000000,95
5910,117,0.00000000,95
5911,117,0.00000000,95
5912,118,0.00000000,95
5913,118,0.00000000,95
5914,81,0.00000000,95
5915,118,0.00000000,95
5916,132,0.00000000,95
5917,101,0.00000000,95
5918,101,0.00000000,95
5919,102,0.00000000,95
5920,103,0.00000000,95
5921,104,0.00000000,95
5922,107,0.00000000,95
28276,41,96.43750000,840
5923,108,0.00000000,95
5924,108,0.00000000,95
5925,119,0.00000000,95
5926,120,0.00000000,95
5927,120,0.00000000,95
5928,131,0.00000000,95
5929,115,0.00000000,95
5930,116,0.00000000,95
5931,109,0.00000000,93
5932,109,0.00000000,93
5933,110,0.00000000,93
5934,110,0.00000000,93
5935,110,0.00000000,93
5936,111,0.00000000,93
5937,111,0.00000000,93
5938,112,0.00000000,93
5939,113,0.00000000,93
5940,114,0.00000000,93
5941,114,0.00000000,93
5942,114,0.00000000,93
5943,114,0.00000000,93
5944,114,0.00000000,93
5945,115,0.00000000,93
5946,116,0.00000000,93
5947,117,0.00000000,93
5948,117,0.00000000,93
5949,117,0.00000000,93
5950,117,0.00000000,93
5951,118,0.00000000,93
5952,118,0.00000000,93
5953,118,0.00000000,93
5954,132,0.00000000,93
5955,132,0.00000000,93
5956,81,0.00000000,93
5957,82,0.00000000,93
5958,84,0.00000000,93
5959,101,0.00000000,93
5960,101,0.00000000,93
5961,102,0.00000000,93
5962,103,0.00000000,93
5963,104,0.00000000,93
5964,105,0.00000000,93
5965,106,0.00000000,93
5966,104,0.00000000,93
5967,105,0.00000000,93
5968,106,0.00000000,93
5969,106,0.00000000,93
28277,162,53.00000000,840
5970,107,0.00000000,93
5971,108,0.00000000,93
5972,108,0.00000000,93
5973,119,0.00000000,93
5974,120,0.00000000,93
5975,106,0.00000000,93
5976,103,0.00000000,93
5977,109,0.00000000,93
5978,109,0.00000000,93
5979,109,0.00000000,93
5980,110,0.00000000,93
5981,110,0.00000000,93
5982,110,0.00000000,93
5983,110,0.00000000,93
5984,110,0.00000000,93
5985,110,0.00000000,93
5986,112,0.00000000,93
5987,112,0.00000000,93
5988,112,0.00000000,93
5989,113,0.00000000,93
5990,113,0.00000000,93
5991,113,0.00000000,93
5992,109,0.00000000,93
5993,119,0.00000000,93
5994,119,0.00000000,93
5995,121,0.00000000,93
5996,103,0.00000000,93
5997,117,0.00000000,93
5998,115,0.00000000,93
5999,107,0.00000000,93
6000,120,0.00000000,93
6001,101,0.00000000,93
6002,102,0.00000000,93
6003,102,0.00000000,93
6004,103,0.00000000,93
6005,104,0.00000000,93
6006,105,0.00000000,93
6007,109,0.00000000,93
6008,109,0.00000000,93
6009,110,0.00000000,93
6010,112,0.00000000,93
6011,113,0.00000000,93
6012,115,0.00000000,93
6013,101,0.00000000,93
6014,102,0.00000000,93
6015,103,0.00000000,93
6016,101,0.00000000,93
6017,102,0.00000000,93
6018,102,0.00000000,93
6019,103,0.00000000,93
6020,109,0.00000000,93
6021,109,0.00000000,93
6022,110,0.00000000,93
6023,112,0.00000000,93
6024,113,0.00000000,93
6025,114,0.00000000,93
6026,114,0.00000000,93
6027,115,0.00000000,93
6028,116,0.00000000,93
6029,117,0.00000000,93
6030,110,0.00000000,93
6031,111,0.00000000,93
6032,112,0.00000000,93
6033,113,0.00000000,93
6034,104,0.00000000,93
6035,107,0.00000000,93
6036,108,0.00000000,93
6037,107,0.00000000,93
6038,108,0.00000000,93
6039,109,0.00000000,96
6040,110,0.00000000,96
6041,111,0.00000000,96
6042,112,0.00000000,96
6043,113,0.00000000,96
6044,129,0.00000000,97
6045,121,0.00000000,97
6046,117,0.00000000,97
6047,117,0.00000000,97
6048,132,0.00000000,97
6049,131,0.00000000,97
6050,131,0.00000000,97
6051,130,0.00000000,97
6052,130,0.00000000,97
6053,130,0.00000000,97
6054,130,0.00000000,97
6055,81,0.00000000,97
6056,83,0.00000000,97
6057,101,0.00000000,93
6058,102,0.00000000,93
6059,102,0.00000000,93
6060,102,0.00000000,93
6061,103,0.00000000,93
6062,115,0.00000000,93
6063,115,0.00000000,93
28278,162,54.66700000,840
6064,115,0.00000000,93
6065,121,0.00000000,93
6066,81,0.00000000,93
6067,115,0.00000000,93
6068,115,0.00000000,93
6069,115,0.00000000,93
6070,115,0.00000000,93
6071,116,0.00000000,93
6072,116,0.00000000,93
6073,116,0.00000000,93
6074,117,0.00000000,93
6075,117,0.00000000,93
6076,117,0.00000000,93
6077,118,0.00000000,93
6078,117,0.00000000,93
6079,132,0.00000000,93
6080,132,0.00000000,93
6081,120,0.00000000,93
6082,115,0.00000000,93
6083,121,0.00000000,93
6084,121,0.00000000,93
6085,121,0.00000000,93
6086,121,0.00000000,93
6087,101,0.00000000,91
6088,101,0.00000000,91
6089,102,0.00000000,91
6090,103,0.00000000,91
6091,119,0.00000000,98
6092,116,0.00000000,98
6093,115,0.00000000,98
6094,115,0.00000000,98
6095,115,0.00000000,98
6096,116,0.00000000,98
6097,117,0.00000000,98
6098,117,0.00000000,98
6099,117,0.00000000,98
6100,118,0.00000000,98
6101,132,0.00000000,98
6102,121,0.00000000,98
6103,121,0.00000000,98
6104,122,0.00000000,98
6105,123,0.00000000,98
6106,124,0.00000000,98
6107,125,0.00000000,98
6108,81,0.00000000,98
6109,117,0.00000000,98
6110,117,0.00000000,98
28279,24,37.96742638,837
6111,118,0.00000000,98
6112,132,0.00000000,98
6113,132,0.00000000,98
6114,122,0.00000000,98
6115,124,0.00000000,98
6116,124,0.00000000,98
6117,125,0.00000000,98
6118,126,0.00000000,98
6119,126,0.00000000,98
6120,126,0.00000000,98
6121,126,0.00000000,98
6122,81,0.00000000,98
6123,81,0.00000000,98
6124,116,0.00000000,98
6125,117,0.00000000,98
6126,118,0.00000000,98
6127,132,0.00000000,98
6128,118,0.00000000,98
6129,118,0.00000000,98
6130,118,0.00000000,98
6131,101,0.00000000,99
6132,102,0.00000000,99
6133,102,0.00000000,99
6134,103,0.00000000,99
6135,109,0.00000000,99
6136,109,0.00000000,99
6137,110,0.00000000,99
6138,110,0.00000000,99
6139,112,0.00000000,99
6140,113,0.00000000,99
6141,114,0.00000000,99
6142,114,0.00000000,99
6143,98,0.00000000,93
6144,100,0.00000000,93
6145,109,0.00000000,93
6146,110,0.00000000,93
6147,112,0.00000000,93
6148,113,0.00000000,93
6149,113,0.00000000,93
6150,114,0.00000000,93
6151,114,0.00000000,93
6152,113,0.00000000,93
6153,114,0.00000000,93
6154,101,0.00000000,93
6155,101,0.00000000,93
6156,102,0.00000000,93
6157,103,0.00000000,93
28280,24,82.68919727,837
6158,103,0.00000000,93
6159,103,0.00000000,93
6160,103,0.00000000,93
6161,101,0.00000000,93
6162,102,0.00000000,93
6163,102,0.00000000,93
6164,103,0.00000000,93
6165,119,0.00000000,93
6166,120,0.00000000,93
6167,115,0.00000000,93
6168,117,0.00000000,93
6169,129,0.00000000,93
6170,110,0.00000000,93
6171,103,0.00000000,93
6172,119,0.00000000,93
6173,120,0.00000000,93
6174,120,0.00000000,93
6175,113,0.00000000,93
6176,81,0.00000000,93
6177,101,0.00000000,93
6178,101,0.00000000,93
6179,101,0.00000000,93
6180,101,0.00000000,93
6181,102,0.00000000,93
6182,103,0.00000000,93
6183,109,0.00000000,93
6184,109,0.00000000,93
6185,110,0.00000000,93
6186,112,0.00000000,93
6187,113,0.00000000,93
6188,114,0.00000000,93
6189,114,0.00000000,93
6190,115,0.00000000,93
6191,116,0.00000000,93
6192,117,0.00000000,93
6193,118,0.00000000,93
6194,132,0.00000000,93
6195,132,0.00000000,93
6196,121,0.00000000,93
6197,120,0.00000000,93
6198,115,0.00000000,93
6199,115,0.00000000,93
6200,121,0.00000000,93
6201,110,0.00000000,93
6202,114,0.00000000,93
6203,114,0.00000000,93
6204,82,0.00000000,93
28281,24,83.71642790,837
6205,120,0.00000000,93
6206,121,0.00000000,93
6207,115,0.00000000,93
6208,114,0.00000000,93
6209,114,0.00000000,93
6210,124,0.00000000,93
6211,122,0.00000000,93
6212,112,0.00000000,93
6213,114,0.00000000,93
6214,114,0.00000000,93
6215,116,0.00000000,93
6216,118,0.00000000,93
6217,132,0.00000000,93
6218,105,0.00000000,93
6219,106,0.00000000,93
6220,107,0.00000000,93
6221,108,0.00000000,93
6222,108,0.00000000,93
6223,115,0.00000000,93
6224,115,0.00000000,93
6225,132,0.00000000,93
6226,114,0.00000000,93
6227,104,0.00000000,93
6228,121,0.00000000,93
6229,122,0.00000000,93
6230,115,0.00000000,93
6231,116,0.00000000,93
6232,117,0.00000000,93
6233,132,0.00000000,93
6234,112,0.00000000,93
6235,113,0.00000000,93
6236,101,0.00000000,93
6237,102,0.00000000,93
6238,102,0.00000000,93
6239,103,0.00000000,93
6240,115,0.00000000,93
6241,117,0.00000000,93
6242,117,0.00000000,93
6243,117,0.00000000,93
6244,121,0.00000000,93
6245,121,0.00000000,93
